id,client_id,variation
68949,4150086,Control
68950,8673047,Control
68951,5514910,Control
68952,2273551,Control
68953,9048056,Control
68954,7198857,Control
68955,2061229,Control
68956,9359980,Control
68957,5951432,Control
68958,2503539,Control
68959,3944491,Control
68960,1056980,Control
68961,7442003,Control
68962,7978061,Control
68963,9317701,Control
68964,7577637,Control
68965,5525309,Control
68966,8210100,Control
68967,5519256,Control
68968,3062398,Control
68969,7241432,Control
68970,4023788,Control
68971,1337263,Control
68972,2767064,Control
68973,998213,Control
68974,3174464,Control
68975,8645795,Control
68976,4692223,Control
68977,1280624,Control
68978,9075303,Control
68979,2010863,Control
68980,2927217,Control
68981,4383951,Control
68982,1659190,Control
68983,4719927,Control
68984,4566091,Control
68985,6723976,Control
68986,3734561,Control
68987,8261271,Control
68988,8494374,Control
68989,3231888,Control
68990,1399981,Control
68991,9035764,Control
68992,3198270,Control
68993,3311593,Control
68994,2404563,Control
68995,9401313,Control
68996,2255980,Control
68997,8081335,Control
68998,3593279,Control
68999,6384218,Control
69000,6626980,Control
69001,8010933,Control
69002,7803130,Control
69003,763079,Control
69004,9253268,Control
69005,2562909,Control
69006,9661321,Control
69007,3103494,Control
69008,3051091,Control
69009,9055099,Control
69010,236285,Control
69011,7570545,Control
69012,9316569,Control
69013,1862394,Control
69014,5776700,Control
69015,8181441,Control
69016,5738115,Control
69017,7111068,Control
69018,4423495,Control
69019,4693395,Control
69020,1431000,Control
69021,1842497,Control
69022,812961,Control
69023,5093890,Control
69024,3992466,Control
69025,4185381,Control
69026,4971846,Control
69027,9716346,Control
69028,2812467,Control
69029,2905955,Control
69030,4704300,Control
69031,9437471,Control
69032,7184499,Control
69033,7103429,Control
69034,7693287,Control
69035,2547430,Control
69036,7161950,Control
69037,6779553,Control
69038,8721979,Control
69039,4039696,Control
69040,1653084,Control
69041,6550823,Control
69042,8243134,Control
69043,5477102,Control
69044,7428305,Control
69045,3219139,Control
69046,23538,Control
69047,4135465,Control
69048,2601920,Control
69049,6765466,Control
69050,1845943,Control
69051,9203070,Control
69052,3233334,Control
69053,6532302,Control
69054,3243570,Control
69055,4923151,Control
69056,4774374,Control
69057,9334420,Control
69058,73649,Control
69059,2784411,Control
69060,3778854,Control
69061,2260765,Control
69062,4046252,Control
69063,337606,Control
69064,8532213,Control
69065,5040538,Control
69066,8331010,Control
69067,2385795,Control
69068,5919169,Control
69069,463248,Control
69070,7777087,Control
69071,4106072,Control
69072,7589535,Control
69073,439452,Control
69074,8719054,Control
69075,1974134,Control
69076,178131,Control
69077,7006903,Control
69078,180807,Control
69079,1481271,Control
69080,2868341,Control
69081,9792702,Control
69082,7653253,Control
69083,5237843,Control
69084,1156407,Control
69085,9486451,Control
69086,8009251,Control
69087,5688073,Control
69088,9495327,Control
69089,5415269,Control
69090,5529011,Control
69091,3866109,Control
69092,547267,Control
69093,9194393,Control
69094,9062898,Control
69095,3211602,Control
69096,6235211,Control
69097,2728654,Control
69098,4796212,Control
69099,8552454,Control
69100,3894084,Control
69101,1968919,Control
69102,7958571,Control
69103,4964612,Control
69104,2489337,Control
69105,1059627,Control
69106,5427078,Control
69107,8888655,Control
69108,9987991,Control
69109,5744347,Control
69110,5814821,Control
69111,3779739,Control
69112,8306478,Control
69113,1656682,Control
69114,7349209,Control
69115,4246408,Control
69116,4721231,Control
69117,2611994,Control
69118,5665962,Control
69119,8492297,Control
69120,2970993,Control
69121,6809173,Control
69122,6009282,Control
69123,1091167,Control
69124,6098670,Control
69125,1708806,Control
69126,4288327,Control
69127,65146,Control
69128,1953261,Control
69129,684035,Control
69130,3064027,Control
69131,9877583,Control
69132,2795160,Control
69133,2838924,Control
69134,433017,Control
69135,1598978,Control
69136,38384,Control
69137,7777453,Control
69138,1429533,Control
69139,8532910,Control
69140,7842854,Control
69141,2753864,Control
69142,5182675,Control
69143,6285971,Control
69144,4026959,Control
69145,7572726,Control
69146,8479198,Control
69147,9951593,Control
69148,7912585,Control
69149,6351635,Control
69150,2963272,Control
69151,4858219,Control
69152,9591486,Control
69153,4192344,Control
69154,7838796,Control
69155,171537,Control
69156,2366482,Control
69157,6707882,Control
69158,4760640,Control
69159,9536634,Control
69160,9616565,Control
69161,8321834,Control
69162,5053809,Control
69163,215630,Control
69164,7662789,Control
69165,8964159,Control
69166,1537363,Control
69167,1038114,Control
69168,1099711,Control
69169,6573985,Control
69170,9352035,Control
69171,128028,Control
69172,1443201,Control
69173,58975,Control
69174,5143582,Control
69175,9419922,Control
69176,9182267,Control
69177,2273228,Control
69178,3782510,Control
69179,13183,Control
69180,6182123,Control
69181,3407343,Control
69182,6272221,Control
69183,7051680,Control
69184,4127833,Control
69185,2826999,Control
69186,2383325,Control
69187,8422230,Control
69188,7348353,Control
69189,8707079,Control
69190,3138733,Control
69191,8131285,Control
69192,5983123,Control
69193,6391398,Control
69194,819559,Control
69195,4409385,Control
69196,1774740,Control
69197,2067162,Control
69198,2603181,Control
69199,3042348,Control
69200,602549,Control
69201,7910426,Control
69202,5584826,Control
69203,4182085,Control
69204,9286615,Control
69205,1316356,Control
69206,1839899,Control
69207,5368232,Control
69208,5935137,Control
69209,8232630,Control
69210,4920216,Control
69211,1678244,Control
69212,1980265,Control
69213,1629977,Control
69214,3490851,Control
69215,8530846,Control
69216,4554917,Control
69217,758959,Control
69218,1475158,Control
69219,2534639,Control
69220,8830926,Control
69221,3552391,Control
69222,3758285,Control
69223,7106551,Control
69224,7453090,Control
69225,5162475,Control
69226,2207403,Control
69227,2934278,Control
69228,5127093,Control
69229,3726474,Control
69230,8831263,Control
69231,6124789,Control
69232,4061320,Control
69233,8994725,Control
69234,5863382,Control
69235,7079975,Control
69236,3950692,Control
69237,5917418,Control
69238,6920675,Control
69239,6154858,Control
69240,3356719,Control
69241,1864777,Control
69242,5665641,Control
69243,9701010,Control
69244,8111736,Control
69245,5866752,Control
69246,2571760,Control
69247,956288,Control
69248,4020437,Control
69249,897055,Control
69250,1278338,Control
69251,7131893,Control
69252,4901834,Control
69253,7532384,Control
69254,472069,Control
69255,8630501,Control
69256,4654709,Control
69257,14716,Control
69258,7837265,Control
69259,8320255,Control
69260,2083773,Control
69261,9179304,Control
69262,5280156,Control
69263,8988966,Control
69264,2711436,Control
69265,7675891,Control
69266,9138456,Control
69267,5257329,Control
69268,590886,Control
69269,3192287,Control
69270,6275931,Control
69271,8866857,Control
69272,110198,Control
69273,6090170,Control
69274,7806379,Control
69275,4717728,Control
69276,4465855,Control
69277,3520955,Control
69278,5562022,Control
69279,2240477,Control
69280,278423,Control
69281,5803942,Control
69282,1137776,Control
69283,8109301,Control
69284,7543825,Control
69285,2741687,Control
69286,44437,Control
69287,8955196,Control
69288,6989613,Control
69289,4934396,Control
69290,7775672,Control
69291,8038803,Control
69292,7936659,Control
69293,6933736,Control
69294,3216101,Control
69295,6568353,Control
69296,2379953,Control
69297,1233168,Control
69298,5228535,Control
69299,2383269,Control
69300,836507,Control
69301,8526323,Control
69302,6160479,Control
69303,7428836,Control
69304,3936408,Control
69305,5806600,Control
69306,105017,Control
69307,5001172,Control
69308,7439107,Control
69309,1267653,Control
69310,2923153,Control
69311,9472722,Control
69312,9855663,Control
69313,2952595,Control
69314,3029084,Control
69315,7390491,Control
69316,2899151,Control
69317,8397163,Control
69318,1807720,Control
69319,1050756,Control
69320,3202007,Control
69321,1283809,Control
69322,9670311,Control
69323,4450170,Control
69324,4834607,Control
69325,3688019,Control
69326,8127691,Control
69327,3866903,Control
69328,6757023,Control
69329,4723876,Control
69330,4083454,Control
69331,5868629,Control
69332,9305000,Control
69333,4610180,Control
69334,5588063,Control
69335,2218091,Control
69336,5493915,Control
69337,6399963,Control
69338,3061083,Control
69339,3397232,Control
69340,7413459,Control
69341,4016449,Control
69342,9670797,Control
69343,4150465,Control
69344,2342596,Control
69345,6459547,Control
69346,1812423,Control
69347,3600069,Control
69348,6221841,Control
69349,708378,Control
69350,3819382,Control
69351,4557100,Control
69352,2872890,Control
69353,9398854,Control
69354,7577611,Control
69355,3761764,Control
69356,6064747,Control
69357,550214,Control
69358,8399697,Control
69359,2643498,Control
69360,7829399,Control
69361,2531870,Control
69362,9569661,Control
69363,9965200,Control
69364,5876247,Control
69365,8097874,Control
69366,3598410,Control
69367,4109046,Control
69368,9570731,Control
69369,468036,Control
69370,8403119,Control
69371,2142717,Control
69372,4382735,Control
69373,7076973,Control
69374,5025355,Control
69375,8097198,Control
69376,9780762,Control
69377,8912020,Control
69378,1486919,Control
69379,5909116,Control
69380,3163661,Control
69381,4507006,Control
69382,1783529,Control
69383,774915,Control
69384,9913218,Control
69385,5117705,Control
69386,688851,Control
69387,7127822,Control
69388,7274607,Control
69389,2444575,Control
69390,1480573,Control
69391,7977088,Control
69392,6889096,Control
69393,7763485,Control
69394,3271286,Control
69395,2348415,Control
69396,2652206,Control
69397,204639,Control
69398,6420448,Control
69399,7372115,Control
69400,9599754,Control
69401,7543282,Control
69402,289209,Control
69403,7607517,Control
69404,9643296,Control
69405,761221,Control
69406,710126,Control
69407,1891038,Control
69408,3148793,Control
69409,9078596,Control
69410,6210819,Control
69411,3407765,Control
69412,6094320,Control
69413,231896,Control
69414,5296931,Control
69415,1151601,Control
69416,8343285,Control
69417,3464087,Control
69418,3273998,Control
69419,5188515,Control
69420,6504050,Control
69421,8647505,Control
69422,243199,Control
69423,9805776,Control
69424,6992923,Control
69425,3383654,Control
69426,8083060,Control
69427,3615120,Control
69428,3970537,Control
69429,1057076,Control
69430,6884467,Control
69431,8793738,Control
69432,5299952,Control
69433,242513,Control
69434,4915883,Control
69435,5016326,Control
69436,3085231,Control
69437,2943439,Control
69438,3168693,Control
69439,6863568,Control
69440,8989652,Control
69441,953409,Control
69442,6057065,Control
69443,4555277,Control
69444,2936929,Control
69445,3986443,Control
69446,478380,Control
69447,2345816,Control
69448,2365253,Control
69449,921889,Control
69450,1812275,Control
69451,4030414,Control
69452,5631890,Control
69453,5401749,Control
69454,3201711,Control
69455,8773738,Control
69456,2224260,Control
69457,6447407,Control
69458,3220295,Control
69459,3450006,Control
69460,6269625,Control
69461,6964678,Control
69462,7739905,Control
69463,7419351,Control
69464,8443887,Control
69465,1550264,Control
69466,9229420,Control
69467,7096871,Control
69468,487005,Control
69469,8714449,Control
69470,7911110,Control
69471,8295013,Control
69472,1587008,Control
69473,1411846,Control
69474,4692861,Control
69475,7727210,Control
69476,6310002,Control
69477,8177555,Control
69478,1883565,Control
69479,125117,Control
69480,4338326,Control
69481,8773450,Control
69482,6643505,Control
69483,2507820,Control
69484,5878909,Control
69485,9540494,Control
69486,3639933,Control
69487,5168188,Control
69488,3400213,Control
69489,2546493,Control
69490,7523094,Control
69491,2815185,Control
69492,9267358,Control
69493,3223578,Control
69494,9218349,Control
69495,8903488,Control
69496,6166910,Control
69497,3432015,Control
69498,5898951,Control
69499,5439655,Control
69500,7752954,Control
69501,7478173,Control
69502,3734493,Control
69503,5067075,Control
69504,300983,Control
69505,9691617,Control
69506,5664336,Control
69507,971341,Control
69508,6593941,Control
69509,9458420,Control
69510,6904942,Control
69511,3244741,Control
69512,6344956,Control
69513,605128,Control
69514,8086041,Control
69515,1101061,Control
69516,734528,Control
69517,6329982,Control
69518,9002066,Control
69519,7858724,Control
69520,2709749,Control
69521,4147986,Control
69522,7032877,Control
69523,438222,Control
69524,4593200,Control
69525,6788087,Control
69526,5218492,Control
69527,2231652,Control
69528,1064329,Control
69529,2595991,Control
69530,2302852,Control
69531,344633,Control
69532,3814838,Control
69533,7744588,Control
69534,821304,Control
69535,9573938,Control
69536,4647880,Control
69537,7360544,Control
69538,3232569,Control
69539,1289161,Control
69540,7419567,Control
69541,973795,Control
69542,6117769,Control
69543,4312918,Control
69544,219477,Control
69545,4870535,Control
69546,3412925,Control
69547,6826093,Control
69548,7095063,Control
69549,7935237,Control
69550,8955174,Control
69551,372480,Control
69552,3997595,Control
69553,5337435,Control
69554,5044374,Control
69555,650523,Control
69556,1488171,Control
69557,4414342,Control
69558,7406218,Control
69559,7364386,Control
69560,1458523,Control
69561,5640529,Control
69562,4238067,Control
69563,3491485,Control
69564,3240170,Control
69565,6751239,Control
69566,356146,Control
69567,3776158,Control
69568,283176,Control
69569,2899220,Control
69570,6110716,Control
69571,1799834,Control
69572,6550049,Control
69573,5070932,Control
69574,758633,Control
69575,4840962,Control
69576,9147435,Control
69577,192546,Control
69578,9521523,Control
69579,7010805,Control
69580,1229941,Control
69581,3953298,Control
69582,9461101,Control
69583,7939252,Control
69584,2361730,Control
69585,3751955,Control
69586,2769510,Control
69587,1563833,Control
69588,9136918,Control
69589,6829286,Control
69590,8007435,Control
69591,4099305,Control
